sitename,countryid,countrycode,itemrank,sweepid,latitude,uniqueident,infothree,ar,address,categoryurl,storeid,area,zipcode,infofive,openingtimes,infofour,categorypath,addresstype,bilanzgesellschaft,pagenumber,infotwo,overlayoperatordata,createdon,longitude,nf
Lidl,3151,FR,84,14001,48.90624,Lidl_FR_3151_14001,,26,11 bis avenue Gabriel Péri,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3151,MONTESSON,78360,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.11547,TRUE
Lidl,1081,FR,77,14001,48.99777,Lidl_FR_1081_14001,,26,ZAC de la Croix Rambourg,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1081,EAUBONNE,95600,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.26913,TRUE
Lidl,1045,FR,125,14001,48.61614,Lidl_FR_1045_14001,,19,ZAC du Trou Grillon,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1045,SAINT PIERRE DU PERRAY,91280,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.50603,TRUE
Lidl,2314,FR,126,14001,48.59986,Lidl_FR_2314_14001,,10,18-20 Route de Limours/ 11 route de la Roche,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2314,ARPAJON,91290,,lun-ven : 09:00 - 20:00 sam : 09:00 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.24104,TRUE
Lidl,2868,FR,127,14001,48.58909,Lidl_FR_2868_14001,,10,2 avenue de la Maison Neuve,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2868,BRETIGNY SUR ORGE,91220,,lun-ven : 09:00 - 20:00 sam : 09:00 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.302,TRUE
Lidl,1362,FR,128,14001,49.09758,Lidl_FR_1362_14001,,6,7 Rue de la Ferme St Ladre,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1362,FOSSES,95470,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.52896,TRUE
Lidl,3142,FR,129,14001,48.85642,Lidl_FR_3142_14001,,19,ZAC du Chêne St Fiacre,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3142,CHANTELOUP EN BRIE,77600,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.75328,TRUE
Lidl,3155,FR,90,14001,48.95716,Lidl_FR_3155_14001,,6,7 allée Breguet,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3155,VILLEPINTE,93420,,lun-sam: 08:30-20:00 dimanche: 09:00-12:00,,FR,1,1,8,,,17/02/2015 18:29,2.56123,TRUE
Lidl,642,FR,91,14001,49.00188,Lidl_FR_642_14001,,26,Rue René Coty,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_642,HERBLAY,95220,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.18619,TRUE
Lidl,2406,FR,92,14001,48.85188,Lidl_FR_2406_14001,,19,Rue des Deux Parcs,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2406,CHAMPS SUR MARNE,77420,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.61359,TRUE
Lidl,2635,FR,93,14001,48.90027,Lidl_FR_2635_14001,,26,6 rue Priolet - 1 bis rue Stéphane Mony,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2635,ST GERMAIN EN LAYE,78100,,lun-ven 8h30-20h sam 8h30-19h,,FR,1,1,8,,,17/02/2015 18:29,2.0741,TRUE
Lidl,1320,FR,94,14001,48.77851,Lidl_FR_1320_14001,,19,Rue des  Chardonnerêts,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1320,PONTAULT COMBAULT,77340,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.58887,TRUE
Lidl,1964,FR,100,14001,48.90466,Lidl_FR_1964_14001,,26,Route de Mantes / rue Camille Blanc,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1964,CHAMBOURCY,78240,,lun-ven 8h30-19h30 sam 8h30-19h,,FR,1,1,8,,,17/02/2015 18:29,2.05176,TRUE
Lidl,2684,FR,101,14001,48.83296,Lidl_FR_2684_14001,,19,5 allée des Palombes,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2684,LOGNES,77185,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.63921,TRUE
Lidl,3144,FR,103,14001,48.9652,Lidl_FR_3144_14001,,26,Rue du 8 mai 1945  Avenue Thorez,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3144,ACHERES,78260,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.06775,TRUE
Lidl,1489,FR,104,14001,48.65016,Lidl_FR_1489_14001,,19,Avenue Paul Langevin 1,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1489,RIS ORANGIS,91130,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.39923,TRUE
Lidl,633,FR,130,14001,49.0731,Lidl_FR_633_14001,,26,CD915 - Route de Gisors,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_633,OSNY,95520,,lun-sam 08:30 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.0798,TRUE
Lidl,3160,FR,131,14001,48.58278,Lidl_FR_3160_14001,,10,7 avenue des Courtes Epluches,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3160,VILLABE,91100,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.45448,TRUE
Lidl,3205,FR,132,14001,48.75362,Lidl_FR_3205_14001,,26,19 Route Nationale 10,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3205,COIGNIERES,78310,,lun-ven 8h30-19h30 sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,1.93582,TRUE
Lidl,2013,FR,134,14001,49.14909,Lidl_FR_2013_14001,,6,57 rue de la Seigneurie,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2013,LAMORLAYE,60260,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.43278,TRUE
Lidl,3405,FR,121,14001,49.05514,Lidl_FR_3405_14001,,26,73 route de Gisors,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3405,PONTOISE,95300,,lun-sam:08:30-19:30,,FR,1,1,8,,,17/02/2015 18:29,2.09195,TRUE
Lidl,1030,FR,123,14001,48.597,Lidl_FR_1030_14001,,10,141 Route de Corbeil,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1030,ST GERMAIN LES ARPAJON,91180,,lun-ven : 09:00 - 20:00 sam : 09:00 - 19:30,,FR,1,1,8,bake,,17/02/2015 18:29,2.27856,TRUE
Lidl,1070,FR,124,14001,49.0227,Lidl_FR_1070_14001,,26,Mail Georges Brassens - C.C. desToupets,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1070,VAUREAL,95490,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.02912,TRUE
Lidl,1319,FR,112,14001,48.6322,Lidl_FR_1319_14001,,10,9/15 Rue du Plessis,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1319,STE GENEVIEVE DES BOIS,91700,,lun-ven : 08:30 - 20:00 sam : 08:30 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.3342,TRUE
Lidl,3403,FR,113,14001,49.01301,Lidl_FR_3403_14001,,26,243 rue de l'Ambassadeur,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3403,CONFLANS STE HONORINE,78700,,lun-ven: 08:30-20:00 samedi : 08:30-19:30,,FR,1,1,8,,,17/02/2015 18:29,2.09106,TRUE
Lidl,3407,FR,114,14001,48.6341,Lidl_FR_3407_14001,,19,4 rue Descartes RN7,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3407,EVRY,91000,,lun-sam 08h30-20h00 dim 09h00-12h30,,FR,1,1,8,,,17/02/2015 18:29,2.43688,TRUE
Lidl,2691,FR,106,14001,48.71279,Lidl_FR_2691_14001,,19,99 rue des roses,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2691,SERVON,77170,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.58115,TRUE
Lidl,653,FR,109,14001,48.95557,Lidl_FR_653_14001,,26,Route d'Andrésy,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_653,CARRIERES SOUS POISSY,78300,,lun-sam : 08:00 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.04244,TRUE
Lidl,3247,FR,97,14001,49.02915,Lidl_FR_3247_14001,,26,9 rue Théodore Monod,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3247,TAVERNY,95150,,lun-sam : 08h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.20971,TRUE
Lidl,3148,FR,98,14001,48.80872,Lidl_FR_3148_14001,,26,Rue de l'aérostation maritime,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3148,ST CYR L'ECOLE,78210,,lun-ven 8h30-20h sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.05563,TRUE
Lidl,1490,FR,115,14001,48.70132,Lidl_FR_1490_14001,,19,Rue Gustave Eiffel - Rue Galilée,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1490,BRIE COMTE ROBERT,77170,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.60277,TRUE
Lidl,1014,FR,117,14001,48.77556,Lidl_FR_1014_14001,,19,Avenue du Général Leclerc,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1014,OZOIR LA FERRIERE,77330,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.67749,TRUE
Lidl,3016,FR,161,14001,48.56122,Lidl_FR_3016_14001,,19,3 rue du Général de Gaulle,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3016,NANGIS,77370,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.01519,TRUE
Lidl,3113,FR,162,14001,49.27701,Lidl_FR_3113_14001,,11,rue Faubourg de Neaufles,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3113,GISORS,27140,,lun-ven : 8:30 - 19:30  sam : 8:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.76418,TRUE
Lidl,1492,FR,163,14001,48.36981,Lidl_FR_1492_14001,,19,22 avenue de Sens,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1492,ECUELLES,77250,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.82829,TRUE
Lidl,1074,FR,165,14001,49.42379,Lidl_FR_1074_14001,,6,Rue du Moulin Bracheux,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1074,BEAUVAIS,60000,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.11483,TRUE
Lidl,695,FR,166,14001,49.09779,Lidl_FR_695_14001,,11,4 rue Ogereau,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_695,VERNON,27200,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,,,17/02/2015 18:29,1.49005,TRUE
Lidl,657,FR,167,14001,49.44382,Lidl_FR_657_14001,,6,Avenue Marcel Dassault,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_657,BEAUVAIS,60000,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.09309,TRUE
Lidl,1005,FR,168,14001,48.39955,Lidl_FR_1005_14001,,19,1 rue d'Enfer,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1005,MONTEREAU FAULT YONNE,77130,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.95098,TRUE
Lidl,1364,FR,170,14001,49.40667,Lidl_FR_1364_14001,,6,25 Avenue de  L'Europe,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1364,JAUX VENETTE,60880,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.78031,TRUE
Lidl,2451,FR,178,14001,48.19064,Lidl_FR_2451_14001,,10,11 avenue du 11 novembre 1918,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2451,PITHIVIERS,45300,,lun-ven : 08:30 - 20:00 sam : 08:30 - 19:30,,FR,1,1,8,bake,,17/02/2015 18:29,2.24658,TRUE
Lidl,1016,FR,179,14001,48.54946,Lidl_FR_1016_14001,,19,13 Avenue de la Voulzie,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1016,PROVINS,77160,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.29511,TRUE
Lidl,2675,FR,172,14001,49.24152,Lidl_FR_2675_14001,,6,9 avenue de la Ferté Milon,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2675,VILLERS COTTERETS,2600,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.09817,TRUE
